"","year","state","district","party","votes","median_age","population","white_pop","black_pop","native_pop","asian_pop","hisp_pop","median_income_12mo"
"22271",1986,"ID",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22272",1986,"IL",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22273",1986,"IL",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22274",1986,"IL",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22275",1986,"IL",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22276",1986,"IL",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22277",1986,"IL",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22278",1986,"IL",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22279",1986,"IL",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22280",1986,"IL",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22281",1986,"IL",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22282",1986,"IL",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22283",1986,"IL",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22284",1986,"IL",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22285",1986,"IL",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22286",1986,"IL",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22287",1986,"IL",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22288",1986,"IL",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22289",1986,"IL",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22290",1986,"IL",19,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22291",1986,"IL",20,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22292",1986,"IL",21,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22293",1986,"IL",22,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22294",1986,"IN",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22295",1986,"IN",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22296",1986,"IN",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22297",1986,"IN",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22298",1986,"IN",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22299",1986,"IN",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22300",1986,"IN",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22301",1986,"IN",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22302",1986,"IN",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22303",1986,"IN",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22304",1986,"KS",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22305",1986,"KS",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22306",1986,"KS",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22307",1986,"KS",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22308",1986,"KS",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22309",1986,"KY",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22310",1986,"KY",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22311",1986,"KY",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22312",1986,"KY",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22313",1986,"KY",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22314",1986,"KY",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22315",1986,"KY",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22316",1986,"LA",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22317",1986,"LA",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22318",1986,"LA",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22319",1986,"LA",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22320",1986,"LA",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22321",1986,"LA",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22322",1986,"LA",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22323",1986,"LA",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22324",1986,"MA",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22325",1986,"MA",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22326",1986,"MA",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22327",1986,"MA",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22328",1986,"MA",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22329",1986,"MA",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22330",1986,"MA",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22331",1986,"MA",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22332",1986,"MA",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22333",1986,"MA",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22334",1986,"MA",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22335",1986,"MD",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22336",1986,"MD",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22337",1986,"MD",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22338",1986,"MD",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22339",1986,"MD",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22340",1986,"MD",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22341",1986,"MD",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22342",1986,"MD",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22343",1986,"ME",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22344",1986,"ME",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22345",1986,"MI",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22346",1986,"MI",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22347",1986,"MI",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22348",1986,"MI",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22349",1986,"MI",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22350",1986,"MI",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22351",1986,"MI",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22352",1986,"MI",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22353",1986,"MI",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22354",1986,"MI",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22355",1986,"MI",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22356",1986,"MI",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22357",1986,"MI",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22358",1986,"MI",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22359",1986,"MI",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22360",1986,"MI",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22361",1986,"MI",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22362",1986,"MI",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22363",1986,"MN",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22364",1986,"MN",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22365",1986,"MN",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22366",1986,"MN",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22367",1986,"MN",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22368",1986,"MN",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22369",1986,"MN",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22370",1986,"MN",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22371",1986,"MO",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22372",1986,"MO",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22373",1986,"MO",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22374",1986,"MO",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22375",1986,"MO",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22376",1986,"MO",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22377",1986,"MO",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22378",1986,"MO",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22379",1986,"MO",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22380",1986,"MS",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22381",1986,"MS",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22382",1986,"MS",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22383",1986,"MS",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22384",1986,"MS",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22385",1986,"MT",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22386",1986,"MT",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22387",1986,"NC",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22388",1986,"NC",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22389",1986,"NC",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22390",1986,"NC",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22391",1986,"NC",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22392",1986,"NC",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22393",1986,"NC",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22394",1986,"NC",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22395",1986,"NC",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22396",1986,"NC",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22397",1986,"NC",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22398",1986,"ND",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22399",1986,"NE",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22400",1986,"NE",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22401",1986,"NE",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22402",1986,"NH",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22403",1986,"NH",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22404",1986,"NJ",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22405",1986,"NJ",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22406",1986,"NJ",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22407",1986,"NJ",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22408",1986,"NJ",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22409",1986,"NJ",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22410",1986,"NJ",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22411",1986,"NJ",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22412",1986,"NJ",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22413",1986,"NJ",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22414",1986,"NJ",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22415",1986,"NJ",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22416",1986,"NJ",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22417",1986,"NJ",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22418",1986,"NM",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22419",1986,"NM",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22420",1986,"NM",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22421",1986,"NV",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22422",1986,"NV",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22423",1986,"NY",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22424",1986,"NY",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22425",1986,"NY",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22426",1986,"NY",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22427",1986,"NY",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22428",1986,"NY",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22429",1986,"NY",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22430",1986,"NY",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22431",1986,"NY",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22432",1986,"NY",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22433",1986,"NY",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22434",1986,"NY",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22435",1986,"NY",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22436",1986,"NY",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22437",1986,"NY",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22438",1986,"NY",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22439",1986,"NY",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22440",1986,"NY",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22441",1986,"NY",19,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22442",1986,"NY",20,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22443",1986,"NY",21,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22444",1986,"NY",22,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22445",1986,"NY",23,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22446",1986,"NY",24,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22447",1986,"NY",25,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22448",1986,"NY",26,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22449",1986,"NY",27,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22450",1986,"NY",28,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22451",1986,"NY",29,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22452",1986,"NY",30,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22453",1986,"NY",31,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22454",1986,"NY",32,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22455",1986,"NY",33,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22456",1986,"NY",34,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22457",1986,"OH",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22458",1986,"OH",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22459",1986,"OH",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22460",1986,"OH",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22461",1986,"OH",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22462",1986,"OH",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22463",1986,"OH",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22464",1986,"OH",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22465",1986,"OH",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22466",1986,"OH",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22467",1986,"OH",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22468",1986,"OH",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22469",1986,"OH",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22470",1986,"OH",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22471",1986,"OH",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22472",1986,"OH",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22473",1986,"OH",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22474",1986,"OH",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22475",1986,"OH",19,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22476",1986,"OH",20,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22477",1986,"OH",21,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22478",1986,"OK",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22479",1986,"OK",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22480",1986,"OK",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22481",1986,"OK",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22482",1986,"OK",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22483",1986,"OK",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22484",1986,"OR",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22485",1986,"OR",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22486",1986,"OR",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22487",1986,"OR",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22488",1986,"OR",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22489",1986,"PA",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22490",1986,"PA",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22491",1986,"PA",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22492",1986,"PA",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22493",1986,"PA",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22494",1986,"PA",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22495",1986,"PA",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22496",1986,"PA",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22497",1986,"PA",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22498",1986,"PA",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22499",1986,"PA",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22500",1986,"PA",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22501",1986,"PA",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22502",1986,"PA",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22503",1986,"PA",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22504",1986,"PA",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22505",1986,"PA",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22506",1986,"PA",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22507",1986,"PA",19,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22508",1986,"PA",20,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22509",1986,"PA",21,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22510",1986,"PA",22,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22511",1986,"PA",23,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22512",1986,"RI",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22513",1986,"RI",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22514",1986,"SC",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22515",1986,"SC",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22516",1986,"SC",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22517",1986,"SC",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22518",1986,"SC",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22519",1986,"SC",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22520",1986,"SD",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22521",1986,"TN",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22522",1986,"TN",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22523",1986,"TN",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22524",1986,"TN",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22525",1986,"TN",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22526",1986,"TN",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22527",1986,"TN",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22528",1986,"TN",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22529",1986,"TN",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22530",1986,"TX",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22531",1986,"TX",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22532",1986,"TX",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22533",1986,"TX",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22534",1986,"TX",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22535",1986,"TX",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22536",1986,"TX",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22537",1986,"TX",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22538",1986,"TX",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22539",1986,"TX",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22540",1986,"TX",11,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22541",1986,"TX",12,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22542",1986,"TX",13,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22543",1986,"TX",14,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22544",1986,"TX",15,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22545",1986,"TX",16,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22546",1986,"TX",17,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22547",1986,"TX",18,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22548",1986,"TX",19,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22549",1986,"TX",20,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22550",1986,"TX",21,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22551",1986,"TX",22,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22552",1986,"TX",23,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22553",1986,"TX",24,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22554",1986,"TX",25,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22555",1986,"TX",26,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22556",1986,"TX",27,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22557",1986,"UT",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22558",1986,"UT",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22559",1986,"UT",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22560",1986,"VA",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22561",1986,"VA",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22562",1986,"VA",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22563",1986,"VA",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22564",1986,"VA",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22565",1986,"VA",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22566",1986,"VA",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22567",1986,"VA",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22568",1986,"VA",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22569",1986,"VA",10,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22570",1986,"VT",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22571",1986,"WA",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22572",1986,"WA",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22573",1986,"WA",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22574",1986,"WA",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22575",1986,"WA",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22576",1986,"WA",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22577",1986,"WA",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22578",1986,"WA",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22579",1986,"WI",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22580",1986,"WI",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22581",1986,"WI",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22582",1986,"WI",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22583",1986,"WI",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22584",1986,"WI",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22585",1986,"WI",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22586",1986,"WI",8,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22587",1986,"WI",9,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22588",1986,"WV",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22589",1986,"WV",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22590",1986,"WV",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22591",1986,"WV",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22592",1986,"WY",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22593",1988,"AK",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22594",1988,"AL",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22595",1988,"AL",2,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22596",1988,"AL",3,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22597",1988,"AL",4,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22598",1988,"AL",5,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22599",1988,"AL",6,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22600",1988,"AL",7,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
"22601",1988,"AR",1,"other",0,NA,NA,NA,NA,NA,NA,NA,NA
